nbts,z_h,Te
7271,6187000000,1534100
7272,6187900000,1534200
7273,6188700000,1534200
7274,6189600000,1534300
7275,6190400000,1534400
7276,6191300000,1534500
7277,6192100000,1534500
7278,6193000000,1534600
7279,6193900000,1534700
7280,6194700000,1534700
7281,6195600000,1534800
7282,6196400000,1534900
7283,6197300000,1535000
7284,6198100000,1535000
7285,6199000000,1535100
7286,6199800000,1535200
7287,6200700000,1535200
7288,6201500000,1535300
7289,6202400000,1535400
7290,6203200000,1535500
7291,6204100000,1535500
7292,6204900000,1535600
7293,6205800000,1535700
7294,6206600000,1535700
7295,6207500000,1535800
7296,6208300000,1535900
7297,6209200000,1536000
7298,6210000000,1536000
7299,6210900000,1536100
7300,6211800000,1536200
7301,6212600000,1536200
7302,6213500000,1536300
7303,6214300000,1536400
7304,6215200000,1536500
7305,6216000000,1536500
7306,6216900000,1536600
7307,6217700000,1536700
7308,6218600000,1536700
7309,6219400000,1536800
7310,6220300000,1536900
7311,6221100000,1537000
7312,6222000000,1537000
7313,6222800000,1537100
7314,6223700000,1537200
7315,6224500000,1537200
7316,6225400000,1537300
7317,6226200000,1537400
7318,6227100000,1537500
7319,6227900000,1537500
7320,6228800000,1537600
7321,6229700000,1537700
7322,6230500000,1537700
7323,6231400000,1537800
7324,6232200000,1537900
7325,6233100000,1537900
7326,6233900000,1538000
7327,6234800000,1538100
7328,6235600000,1538200
7329,6236500000,1538200
7330,6237300000,1538300
7331,6238200000,1538400
7332,6239000000,1538400
7333,6239900000,1538500
7334,6240700000,1538600
7335,6241600000,1538700
7336,6242400000,1538700
7337,6243300000,1538800
7338,6244100000,1538900
7339,6245000000,1538900
7340,6245800000,1539000
7341,6246700000,1539100
7342,6247600000,1539200
7343,6248400000,1539200
7344,6249300000,1539300
7345,6250100000,1539400
7346,6251000000,1539400
7347,6251800000,1539500
7348,6252700000,1539600
7349,6253500000,1539700
7350,6254400000,1539700
7351,6255200000,1539800
7352,6256100000,1539900
7353,6256900000,1539900
7354,6257800000,1540000
7355,6258600000,1540100
7356,6259500000,1540200
7357,6260300000,1540200
7358,6261200000,1540300
7359,6262000000,1540400
7360,6262900000,1540400
7361,6263700000,1540500
7362,6264600000,1540600
7363,6265500000,1540700
7364,6266300000,1540700
7365,6267200000,1540800
7366,6268000000,1540900
7367,6268900000,1540900
7368,6269700000,1541000
7369,6270600000,1541100
7370,6271400000,1541200
7371,6272300000,1541200
7372,6273100000,1541300
7373,6274000000,1541400
7374,6274800000,1541400
7375,6275700000,1541500
7376,6276500000,1541600
7377,6277400000,1541700
7378,6278200000,1541700
7379,6279100000,1541800
7380,6279900000,1541900
7381,6280800000,1541900
7382,6281600000,1542000
7383,6282500000,1542100
7384,6283400000,1542100
7385,6284200000,1542200
7386,6285100000,1542300
7387,6285900000,1542400
7388,6286800000,1542400
7389,6287600000,1542500
7390,6288500000,1542600
7391,6289300000,1542600
7392,6290200000,1542700
7393,6291000000,1542800
7394,6291900000,1542900
7395,6292700000,1542900
7396,6293600000,1543000
7397,6294400000,1543100
7398,6295300000,1543100
7399,6296100000,1543200
7400,6297000000,1543300
7401,6297800000,1543400
7402,6298700000,1543400
7403,6299600000,1543500
7404,6300400000,1543600
7405,6301300000,1543600
7406,6302100000,1543700
7407,6303000000,1543800
7408,6303800000,1543900
7409,6304700000,1543900
7410,6305500000,1544000
7411,6306400000,1544100
7412,6307200000,1544100
7413,6308100000,1544200
7414,6308900000,1544300
7415,6309800000,1544400
7416,6310600000,1544400
7417,6311500000,1544500
7418,6312300000,1544600
7419,6313200000,1544600
7420,6314000000,1544700
7421,6314900000,1544800
7422,6315700000,1544900
7423,6316600000,1544900
7424,6317500000,1545000
7425,6318300000,1545100
7426,6319200000,1545100
7427,6320000000,1545200
7428,6320900000,1545300
7429,6321700000,1545400
7430,6322600000,1545400
7431,6323400000,1545500
7432,6324300000,1545600
7433,6325100000,1545600
7434,6326000000,1545700
7435,6326800000,1545800
7436,6327700000,1545900
7437,6328500000,1545900
7438,6329400000,1546000
7439,6330200000,1546100
7440,6331100000,1546100
7441,6331900000,1546200
7442,6332800000,1546300
7443,6333600000,1546300
7444,6334500000,1546400
7445,6335400000,1546500
7446,6336200000,1546600
7447,6337100000,1546600
7448,6337900000,1546700
7449,6338800000,1546800
7450,6339600000,1546800
7451,6340500000,1546900
7452,6341300000,1547000
7453,6342200000,1547100
7454,6343000000,1547100
7455,6343900000,1547200
7456,6344700000,1547300
7457,6345600000,1547300
7458,6346400000,1547400
7459,6347300000,1547500
7460,6348100000,1547600
7461,6349000000,1547600
7462,6349800000,1547700
7463,6350700000,1547800
7464,6351500000,1547800
7465,6352400000,1547900
7466,6353300000,1548000
7467,6354100000,1548100
7468,6355000000,1548100
7469,6355800000,1548200
7470,6356700000,1548300
7471,6357500000,1548300
7472,6358400000,1548400
7473,6359200000,1548500
7474,6360100000,1548600
7475,6360900000,1548600
7476,6361800000,1548700
7477,6362600000,1548800
7478,6363500000,1548800
7479,6364300000,1548900
7480,6365200000,1549000
7481,6366000000,1549100
7482,6366900000,1549100
7483,6367700000,1549200
7484,6368600000,1549300
7485,6369400000,1549300
7486,6370300000,1549400
7487,6371200000,1549500
7488,6372000000,1549600
7489,6372900000,1549600
7490,6373700000,1549700
7491,6374600000,1549800
7492,6375400000,1549800
7493,6376300000,1549900
7494,6377100000,1550000
7495,6378000000,1550100
7496,6378800000,1550100
7497,6379700000,1550200
7498,6380500000,1550300
7499,6381400000,1550300
7500,6382200000,1550400
7501,6383100000,1550500
7502,6383900000,1550500
7503,6384800000,1550600
7504,6385600000,1550700
7505,6386500000,1550800
7506,6387300000,1550800
7507,6388200000,1550900
7508,6389100000,1551000
7509,6389900000,1551000
7510,6390800000,1551100
7511,6391600000,1551200
7512,6392500000,1551300
7513,6393300000,1551300
7514,6394200000,1551400
7515,6395000000,1551500
7516,6395900000,1551500
7517,6396700000,1551600
7518,6397600000,1551700
7519,6398400000,1551800
7520,6399300000,1551800
7521,6400100000,1551900
7522,6401000000,1552000
7523,6401800000,1552000
7524,6402700000,1552100
7525,6403500000,1552200
7526,6404400000,1552300
7527,6405200000,1552300
7528,6406100000,1552400
7529,6407000000,1552500
7530,6407800000,1552500
7531,6408700000,1552600
7532,6409500000,1552700
7533,6410400000,1552800
7534,6411200000,1552800
7535,6412100000,1552900
7536,6412900000,1553000
7537,6413800000,1553000
7538,6414600000,1553100
7539,6415500000,1553200
7540,6416300000,1553300
7541,6417200000,1553300
7542,6418000000,1553400
7543,6418900000,1553500
7544,6419700000,1553500
7545,6420600000,1553600
7546,6421400000,1553700
7547,6422300000,1553800
7548,6423100000,1553800
7549,6424000000,1553900
7550,6424900000,1554000
7551,6425700000,1554000
7552,6426600000,1554100
7553,6427400000,1554200
7554,6428300000,1554300
7555,6429100000,1554300
7556,6430000000,1554400
7557,6430800000,1554500
7558,6431700000,1554500
7559,6432500000,1554600
7560,6433400000,1554700
7561,6434200000,1554700
7562,6435100000,1554800
7563,6435900000,1554900
7564,6436800000,1555000
7565,6437600000,1555000
7566,6438500000,1555100
7567,6439300000,1555200
7568,6440200000,1555200
7569,6441100000,1555300
7570,6441900000,1555400
7571,6442800000,1555500
7572,6443600000,1555500
7573,6444500000,1555600
7574,6445300000,1555700
7575,6446200000,1555700
7576,6447000000,1555800
7577,6447900000,1555900
7578,6448700000,1556000
7579,6449600000,1556000
7580,6450400000,1556100
7581,6451300000,1556200
7582,6452100000,1556200
7583,6453000000,1556300
7584,6453800000,1556400
7585,6454700000,1556500
7586,6455500000,1556500
7587,6456400000,1556600
7588,6457200000,1556700
7589,6458100000,1556700
7590,6459000000,1556800
7591,6459800000,1556900
7592,6460700000,1557000
7593,6461500000,1557000
7594,6462400000,1557100
7595,6463200000,1557200
7596,6464100000,1557200
7597,6464900000,1557300
7598,6465800000,1557400
7599,6466600000,1557500
7600,6467500000,1557500
7601,6468300000,1557600
7602,6469200000,1557700
7603,6470000000,1557700
7604,6470900000,1557800
7605,6471700000,1557900
7606,6472600000,1558000
7607,6473400000,1558000
7608,6474300000,1558100
7609,6475100000,1558200
7610,6476000000,1558200
7611,6476900000,1558300
7612,6477700000,1558400
7613,6478600000,1558500
7614,6479400000,1558500
7615,6480300000,1558600
7616,6481100000,1558700
7617,6482000000,1558700
7618,6482800000,1558800
7619,6483700000,1558900
7620,6484500000,1558900
7621,6485400000,1559000
7622,6486200000,1559100
7623,6487100000,1559200
7624,6487900000,1559200
7625,6488800000,1559300
7626,6489600000,1559400
7627,6490500000,1559400
7628,6491300000,1559500
7629,6492200000,1559600
7630,6493000000,1559700
7631,6493900000,1559700
7632,6494800000,1559800
7633,6495600000,1559900
7634,6496500000,1559900
7635,6497300000,1560000
7636,6498200000,1560100
7637,6499000000,1560200
7638,6499900000,1560200
7639,6500700000,1560300
7640,6501600000,1560400
7641,6502400000,1560400
7642,6503300000,1560500
7643,6504100000,1560600
7644,6505000000,1560700
7645,6505800000,1560700
7646,6506700000,1560800
7647,6507500000,1560900
7648,6508400000,1560900
7649,6509200000,1561000
7650,6510100000,1561100
7651,6510900000,1561200
7652,6511800000,1561200
7653,6512700000,1561300
7654,6513500000,1561400
7655,6514400000,1561400
7656,6515200000,1561500
7657,6516100000,1561600
7658,6516900000,1561700
7659,6517800000,1561700
7660,6518600000,1561800
7661,6519500000,1561900
7662,6520300000,1561900
7663,6521200000,1562000
7664,6522000000,1562100
7665,6522900000,1562200
7666,6523700000,1562200
7667,6524600000,1562300
7668,6525400000,1562400
7669,6526300000,1562400
7670,6527100000,1562500
7671,6528000000,1562600
7672,6528800000,1562700
7673,6529700000,1562700
7674,6530600000,1562800
7675,6531400000,1562900
7676,6532300000,1562900
7677,6533100000,1563000
7678,6534000000,1563100
7679,6534800000,1563100
7680,6535700000,1563200
7681,6536500000,1563300
7682,6537400000,1563400
7683,6538200000,1563400
7684,6539100000,1563500
7685,6539900000,1563600
7686,6540800000,1563600
7687,6541600000,1563700
7688,6542500000,1563800
7689,6543300000,1563900
7690,6544200000,1563900
7691,6545000000,1564000
7692,6545900000,1564100
7693,6546700000,1564100
7694,6547600000,1564200
7695,6548500000,1564300
7696,6549300000,1564400
7697,6550200000,1564400
7698,6551000000,1564500
7699,6551900000,1564600
7700,6552700000,1564600
7701,6553600000,1564700
7702,6554400000,1564800
7703,6555300000,1564900
7704,6556100000,1564900
7705,6557000000,1565000
7706,6557800000,1565100
7707,6558700000,1565100
7708,6559500000,1565200
7709,6560400000,1565300
7710,6561200000,1565400
7711,6562100000,1565400
7712,6562900000,1565500
7713,6563800000,1565600
7714,6564700000,1565600
7715,6565500000,1565700
7716,6566400000,1565800
7717,6567200000,1565900
7718,6568100000,1565900
7719,6568900000,1566000
7720,6569800000,1566100
7721,6570600000,1566100
7722,6571500000,1566200
7723,6572300000,1566300
7724,6573200000,1566400
7725,6574000000,1566400
7726,6574900000,1566500
7727,6575700000,1566600
7728,6576600000,1566600
7729,6577400000,1566700
7730,6578300000,1566800
7731,6579100000,1566900
7732,6580000000,1566900
7733,6580800000,1567000
7734,6581700000,1567100
7735,6582600000,1567100
7736,6583400000,1567200
7737,6584300000,1567300
7738,6585100000,1567300
7739,6586000000,1567400
7740,6586800000,1567500
7741,6587700000,1567600
7742,6588500000,1567600
7743,6589400000,1567700
7744,6590200000,1567800
7745,6591100000,1567800
7746,6591900000,1567900
7747,6592800000,1568000
7748,6593600000,1568100
7749,6594500000,1568100
7750,6595300000,1568200
7751,6596200000,1568300
7752,6597000000,1568300
7753,6597900000,1568400
7754,6598700000,1568500
7755,6599600000,1568600
7756,6600500000,1568600
7757,6601300000,1568700
7758,6602200000,1568800
7759,6603000000,1568800
7760,6603900000,1568900
7761,6604700000,1569000
7762,6605600000,1569100
7763,6606400000,1569100
7764,6607300000,1569200
7765,6608100000,1569300
7766,6609000000,1569300
7767,6609800000,1569400
7768,6610700000,1569500
7769,6611500000,1569600
7770,6612400000,1569600
7771,6613200000,1569700
7772,6614100000,1569800
7773,6614900000,1569800
7774,6615800000,1569900
7775,6616600000,1570000
7776,6617500000,1570100
7777,6618400000,1570100
7778,6619200000,1570200
7779,6620100000,1570300
7780,6620900000,1570300
7781,6621800000,1570400
7782,6622600000,1570500
7783,6623500000,1570600
7784,6624300000,1570600
7785,6625200000,1570700
7786,6626000000,1570800
7787,6626900000,1570800
7788,6627700000,1570900
7789,6628600000,1571000
7790,6629400000,1571100
7791,6630300000,1571100
7792,6631100000,1571200
7793,6632000000,1571300
7794,6632800000,1571300
7795,6633700000,1571400
7796,6634500000,1571500
7797,6635400000,1571500
7798,6636300000,1571600
7799,6637100000,1571700
7800,6638000000,1571800
7801,6638800000,1571800
7802,6639700000,1571900
7803,6640500000,1572000
7804,6641400000,1572000
7805,6642200000,1572100
7806,6643100000,1572200
7807,6643900000,1572300
7808,6644800000,1572300
7809,6645600000,1572400
7810,6646500000,1572500
7811,6647300000,1572500
7812,6648200000,1572600
7813,6649000000,1572700
7814,6649900000,1572800
7815,6650700000,1572800
7816,6651600000,1572900
7817,6652400000,1573000
7818,6653300000,1573000
7819,6654200000,1573100
7820,6655000000,1573200
7821,6655900000,1573300
7822,6656700000,1573300
7823,6657600000,1573400
7824,6658400000,1573500
7825,6659300000,1573500
7826,6660100000,1573600
7827,6661000000,1573700
7828,6661800000,1573800
7829,6662700000,1573800
7830,6663500000,1573900
7831,6664400000,1574000
7832,6665200000,1574000
7833,6666100000,1574100
7834,6666900000,1574200
7835,6667800000,1574300
7836,6668600000,1574300
7837,6669500000,1574400
7838,6670300000,1574500
7839,6671200000,1574500
7840,6672100000,1574600
7841,6672900000,1574700
7842,6673800000,1574800
7843,6674600000,1574800
7844,6675500000,1574900
7845,6676300000,1575000
7846,6677200000,1575000
7847,6678000000,1575100
7848,6678900000,1575200
7849,6679700000,1575300
7850,6680600000,1575300
7851,6681400000,1575400
7852,6682300000,1575500
7853,6683100000,1575500
7854,6684000000,1575600
7855,6684800000,1575700
7856,6685700000,1575700
7857,6686500000,1575800
7858,6687400000,1575900
7859,6688200000,1576000
7860,6689100000,1576000
7861,6690000000,1576100
7862,6690800000,1576200
7863,6691700000,1576200
7864,6692500000,1576300
7865,6693400000,1576400
7866,6694200000,1576500
7867,6695100000,1576500
7868,6695900000,1576600
7869,6696800000,1576700
7870,6697600000,1576700
7871,6698500000,1576800
7872,6699300000,1576900
7873,6700200000,1577000
7874,6701000000,1577000
7875,6701900000,1577100
7876,6702700000,1577200
7877,6703600000,1577200
7878,6704400000,1577300
7879,6705300000,1577400
7880,6706200000,1577500
7881,6707000000,1577500
7882,6707900000,1577600
7883,6708700000,1577700
7884,6709600000,1577700
7885,6710400000,1577800
7886,6711300000,1577900
7887,6712100000,1578000
7888,6713000000,1578000
7889,6713800000,1578100
7890,6714700000,1578200
7891,6715500000,1578200
7892,6716400000,1578300
7893,6717200000,1578400
7894,6718100000,1578500
7895,6718900000,1578500
7896,6719800000,1578600
7897,6720600000,1578700
7898,6721500000,1578700
7899,6722300000,1578800
7900,6723200000,1578900
7901,6724100000,1579000
7902,6724900000,1579000
7903,6725800000,1579100
7904,6726600000,1579200
7905,6727500000,1579200
7906,6728300000,1579300
7907,6729200000,1579400
7908,6730000000,1579500
7909,6730900000,1579500
7910,6731700000,1579600
7911,6732600000,1579700
7912,6733400000,1579700
7913,6734300000,1579800
7914,6735100000,1579900
7915,6736000000,1579900
7916,6736800000,1580000
7917,6737700000,1580100
7918,6738500000,1580200
7919,6739400000,1580200
7920,6740200000,1580300
7921,6741100000,1580400
7922,6742000000,1580400
7923,6742800000,1580500
7924,6743700000,1580600
7925,6744500000,1580700
7926,6745400000,1580700
7927,6746200000,1580800
7928,6747100000,1580900
7929,6747900000,1580900
7930,6748800000,1581000
7931,6749600000,1581100
7932,6750500000,1581200
7933,6751300000,1581200
7934,6752200000,1581300
7935,6753000000,1581400
7936,6753900000,1581400
7937,6754700000,1581500
7938,6755600000,1581600
7939,6756400000,1581700
7940,6757300000,1581700
7941,6758100000,1581800
7942,6759000000,1581900
7943,6759900000,1581900
7944,6760700000,1582000
7945,6761600000,1582100
7946,6762400000,1582200
7947,6763300000,1582200
7948,6764100000,1582300
7949,6765000000,1582400
7950,6765800000,1582400
7951,6766700000,1582500
7952,6767500000,1582600
7953,6768400000,1582700
7954,6769200000,1582700
7955,6770100000,1582800
7956,6770900000,1582900
7957,6771800000,1582900
7958,6772600000,1583000
7959,6773500000,1583100
7960,6774300000,1583200
7961,6775200000,1583200
7962,6776000000,1583300
7963,6776900000,1583400
7964,6777800000,1583400
7965,6778600000,1583500
7966,6779500000,1583600
7967,6780300000,1583700
7968,6781200000,1583700
7969,6782000000,1583800
7970,6782900000,1583900
7971,6783700000,1583900
7972,6784600000,1584000
7973,6785400000,1584100
7974,6786300000,1584100
7975,6787100000,1584200
7976,6788000000,1584300
7977,6788800000,1584400
7978,6789700000,1584400
7979,6790500000,1584500
7980,6791400000,1584600
